STATE,DISTRICT,BLOCK,CAT1,VAL1,CAT2,VAL2
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),SGWE_TOTAL,64.43881321930103,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,DAKKILI,SGWE_TOTAL,20.53854276663147,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,SANTHI PURAM,SGWE_TOTAL,45.50091074681239,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,VEDURU KUPPAM,SGWE_TOTAL,59.51462703414543,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,KAPILESWARAPURAM,SGWE_TOTAL,7.036680200949694,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,RAYAVARAM,SGWE_TOTAL,8.64618300144703,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,NATHAVARAM,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,SGWE_TOTAL,0.8014247551202136,CAU_PQ,Hilly Area
ANDHRA PRADESH,Anakapalli,KASIMKOTA,SGWE_TOTAL,209.7531607465382,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Tirupati,DORAVARISATRAM,SGWE_TOTAL,68.83691529709229,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,GANNAVARAM,SGWE_TOTAL,7.942712021223364,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,CHAPAD,SGWE_TOTAL,62.92108727638814,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,ATCHUTAPURAM,SGWE_TOTAL,22.93615290768605,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,BONDAPALLE,SGWE_TOTAL,11.894550237319152,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,VEPADA,SGWE_TOTAL,14.686693976634805,CAU_TOTAL,safe
ANDHRA PRADESH,Nandyal,MIDTHUR,SGWE_TOTAL,58.03986710963455,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,DAKKILI,SGWE_TOTAL,20.612866387514273,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,LINGASAMUDRAM,SGWE_TOTAL,2.0222499480141396,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,TEKKALI,SGWE_TOTAL,27.591706539074963,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,PALASA,SGWE_TOTAL,16.95339380669377,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,KANCHILI,SGWE_TOTAL,14.711359404096838,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,DONAKONDA,SGWE_TOTAL,50.26178010471204,CAU_TOTAL,critical
ANDHRA PRADESH,Annamayya,VEERABALLE,SGWE_TOTAL,24.729040243939256,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,MANDASA,SGWE_TOTAL,22.443559096945553,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,KONAKANAMITLA,SGWE_TOTAL,15.921288014311271,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,KOTHAVALASA,SGWE_TOTAL,15.933223864258347,CAU_TOTAL,safe
ANDHRA PRADESH,Nandyal,KOTHAPALLE,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,LAKKAVARAPUKOTA,SGWE_TOTAL,37.45263320702188,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,CHEEDIKADA,SGWE_TOTAL,25.098952270081494,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,SGWE_TOTAL,3.717774762550883,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,THALLAPUDI,SGWE_TOTAL,6.702077800343696,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,PALASA,SGWE_TOTAL,17.776539426023962,CAU_TOTAL,safe
ANDHRA PRADESH,NTR,VATSAVAI,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,NATHAVARAM,SGWE_TOTAL,4.645669291338582,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,NARSIPATNAM,SGWE_TOTAL,4.263565891472868,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Sathya Sai,AMARAPURAM,SGWE_TOTAL,26.01414216598437,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,HANUMANTHUNIPADU,SGWE_TOTAL,14.62609105921208,CAU_TOTAL,safe
ANDHRA PRADESH,Parvathipuram Manyam,VEERAGHATTAM,SGWE_TOTAL,42.59047899561872,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,MANDASA,SGWE_TOTAL,9.385113268608414,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,GANGADHARA NELLORE,SGWE_TOTAL,41.6837182110494,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,NAGARI,SGWE_TOTAL,39.108561341571054,CAU_TOTAL,safe
ANDHRA PRADESH,Palnadu,KAREMPUDI,SGWE_TOTAL,7.831210796426536,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,JEELUGUMILLI,SGWE_TOTAL,39.46128374936321,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,RANGAMPETA,SGWE_TOTAL,123.04584932336901,CAU_TOTAL,over_exploited
ANDHRA PRADESH,West Godavari,TADEPALLIGUDEM,SGWE_TOTAL,32.39188498039439,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,Y RAMAVARAM,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KALIGIRI,SGWE_TOTAL,59.72730492267736,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,SGWE_TOTAL,77.46152696847452,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Srikakulam,KANCHILI,SGWE_TOTAL,30.115567641060498,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,KOTHURU,SGWE_TOTAL,2.182334710743801,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,MADUGULA,SGWE_TOTAL,45.3530979347102,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,SGWE_TOTAL,15.170088875268158,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,PAMIDIMUKKALA,SGWE_TOTAL,77.17460995939302,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,VOLETIVARIPALEM,SGWE_TOTAL,12.67884657715166,CAU_TOTAL,safe
ANDHRA PRADESH,Bapatla,PARCHUR,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Eluru,BUTTAYAGUDEM,SGWE_TOTAL,13.88758782201405,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Sathya Sai,OBULADEVARACHERUVU,SGWE_TOTAL,1.0658095076975131,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,BADVEL,SGWE_TOTAL,28.81829289579333,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,PEDDA PANJANI,SGWE_TOTAL,52.285941612093765,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,GANNAVARAM,SGWE_TOTAL,36.32747948351679,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,PUTTUR,SGWE_TOTAL,120.8022922636103,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Anakapalli,CHEEDIKADA,SGWE_TOTAL,12.892828364222403,CAU_TOTAL,safe
ANDHRA PRADESH,Ananthapuramu,TADPATRI,SGWE_TOTAL,55.72519083969466,CAU_TOTAL,safe
ANDHRA PRADESH,Ananthapuramu,GUMMAGATTA,SGWE_TOTAL,36.33866700264583,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Sathya Sai,CHILAMATHUR,SGWE_TOTAL,45.94678217821782,CAU_TOTAL,safe
ANDHRA PRADESH,Kakinada,PITHAPURAM,SGWE_TOTAL,4.742005813953488,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,HANUMANTHUNIPADU,SGWE_TOTAL,45.48776032151991,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,TEKKALI,SGWE_TOTAL,38.25036603221083,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,BADANGI,SGWE_TOTAL,33.48489989820156,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,NALLAJERLA,SGWE_TOTAL,84.54306130124107,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Krishna,VUYYURU,SGWE_TOTAL,27.3103020700582,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,BAPULAPAD,SGWE_TOTAL,46.89541726518697,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,AINAVILLI,SGWE_TOTAL,13.856348361140691,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,SGWE_TOTAL,1.2306046013911183,CAU_TOTAL,safe
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,SGWE_TOTAL,19.343370215853444,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,KADIAM,SGWE_TOTAL,42.24639289678135,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,SGWE_TOTAL,1.9163763066202089,CAU_PQ,Hilly Area
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,SGWE_TOTAL,0.5823068309070548,CAU_TOTAL,safe
ANDHRA PRADESH,West Godavari,VEERAVASARAM,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Anakapalli,MADUGULA,SGWE_TOTAL,148.1841432225064,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,RAPUR,SGWE_TOTAL,14.41338657539456,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,SGWE_TOTAL,0.17436791630340018,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ULAVAPADU,SGWE_TOTAL,9.487420644251117,CAU_TOTAL,safe
ANDHRA PRADESH,West Godavari,GANAPAVARAM,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Chittoor,BAIREDDI PALLE,SGWE_TOTAL,90.25928521373511,CAU_TOTAL,critical
ANDHRA PRADESH,Kurnool,KOWTHALAM,SGWE_TOTAL,22.91390728476821,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,OJILI,SGWE_TOTAL,16.51026392961877,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,RAMPACHODAVARAM,SGWE_TOTAL,0.5155968032998196,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,SGWE_TOTAL,0.5020395356134295,CAU_NC,safe
ANDHRA PRADESH,NTR,VEERULLAPADU,SGWE_TOTAL,53.668051903994574,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,JANGAREDDIGUDEM,SGWE_TOTAL,39.45089969131929,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,DENDULURU,SGWE_TOTAL,39.52245188880969,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,RAMACHANDRAPURAM,SGWE_TOTAL,3.036636708369413,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,THALLAPUDI,SGWE_TOTAL,5.243716373564602,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTUR,SGWE_TOTAL,0.9932362439826944,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,PADAVEGI,SGWE_TOTAL,58.312976534162395,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KOVUR,SGWE_TOTAL,38.17608009576667,CAU_TOTAL,safe
ANDHRA PRADESH,Guntur,CHEBROLE,SGWE_TOTAL,23.536011468819147,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,Y RAMAVARAM,SGWE_TOTAL,1.8134715025906734,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,AVANIGADA,SGWE_TOTAL,2.3529297046405273,CAU_TOTAL,safe
ANDHRA PRADESH,NTR,CHANDARLAPADU,SGWE_TOTAL,6.812623733550716,CAU_TOTAL,safe
ANDHRA PRADESH,Annamayya,PENAGALURU,SGWE_TOTAL,34.27720807145221,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,SGWE_TOTAL,77.34191439370723,CAU_TOTAL,semi_critical
ANDHRA PRADESH,East Godavari,UNDRAJAVARAM,SGWE_TOTAL,125.92417061611374,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,SGWE_TOTAL,4.240282685512367,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,SGWE_TOTAL,1.759259259259259,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,RAJAVOMMANGI,SGWE_TOTAL,5.658462319208322,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,KOYYURU,SGWE_TOTAL,1.510912143256855,CAU_TOTAL,safe
ANDHRA PRADESH,Nandyal,RUDRAVARAM,SGWE_TOTAL,16.73728813559322,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,SULLURPETA,SGWE_TOTAL,13.200441855794336,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,ARDHAVEEDU,SGWE_TOTAL,67.23850979388044,CAU_TOTAL,Hilly Area
ANDHRA PRADESH,Tirupati,TADA,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDHRA PRADESH,NTR,G KONDURU,SGWE_TOTAL,15.381255157015966,CAU_TOTAL,safe
ANDHRA PRADESH,West Godavari,PENUMANTRA,SGWE_TOTAL,0.925611413043478,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Sathya Sai,SOMANDEPALLE,SGWE_TOTAL,482.8684275487534,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KALIGIRI,SGWE_TOTAL,8.496305066753767,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,T NARASAPURAM,SGWE_TOTAL,73.66980685227094,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Annamayya,VALMIKIPURAM,SGWE_TOTAL,40.27807036022752,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,SGWE_TOTAL,1.631116687578419,CAU_TOTAL,safe
ANDHRA PRADESH,West Godavari,GANAPAVARAM,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Prakasam,TANGUTUR,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Guntur,THULLUR,SGWE_TOTAL,13.428081352609652,CAU_TOTAL,safe
ANDHRA PRADESH,Parvathipuram Manyam,SEETHAMPETA,SGWE_TOTAL,21.96796338672769,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,MANDAPETA,SGWE_TOTAL,21.514108740536823,CAU_TOTAL,safe
ANDHRA PRADESH,Nandyal,KOILKUNTLA,SGWE_TOTAL,17.563399588759424,CAU_TOTAL,safe
ANDHRA PRADESH,Parvathipuram Manyam,PALAKONDA,SGWE_TOTAL,14.082125603864734,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,THERLAM,SGWE_TOTAL,29.162842867339663,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,BOBBILI,SGWE_TOTAL,15.206713057715923,CAU_TOTAL,safe
ANDHRA PRADESH,Ananthapuramu,TADPATRI,SGWE_TOTAL,56.94267515923568,CAU_TOTAL,safe
ANDHRA PRADESH,Kurnool,DEVANAKONDA,SGWE_TOTAL,21.78453218964151,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,SGWE_TOTAL,1.3029315960912053,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,SGWE_TOTAL,3.273809523809524,CAU_PQ,Hilly Area
ANDHRA PRADESH,Tirupati,SRIKALAHASTI,SGWE_TOTAL,49.0096237079281,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,RAMACHANDRAPURAM,SGWE_TOTAL,1.9292884442935376,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,DAKKILI,SGWE_TOTAL,119.23076923076923,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Kakinada,SANKHAVARAM,SGWE_TOTAL,35.93582887700535,CAU_TOTAL,safe
ANDHRA PRADESH,Kakinada,KARAPA,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Kakinada,KIRLAMPUDI,SGWE_TOTAL,53.93053016453382,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,NAGARI,SGWE_TOTAL,71.24960851863452,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Y.S.R Kadapa,RAJU PALEM,SGWE_TOTAL,10.450716620568269,CAU_TOTAL,safe
ANDHRA PRADESH,Guntur,MEDIKONDURU,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Tirupati,SRIKALAHASTI,SGWE_TOTAL,10.614222049990314,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,RAMBILLI,SGWE_TOTAL,10.904832133252365,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,VEPADA,SGWE_TOTAL,12.471793091477174,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,UNGUTURU,SGWE_TOTAL,18.966026587887736,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,UNGUTURU,SGWE_TOTAL,68.55575868372942,CAU_TOTAL,safe
ANDHRA PRADESH,Kurnool,VELDURTHI (KURNOOL),SGWE_TOTAL,11.993724214074032,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,VEERAPUNAYUNIPALLE,SGWE_TOTAL,10.877447425670775,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Sathya Sai,CHENNE KOTHAPALLE,SGWE_TOTAL,79.78920118343196,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Palnadu,VELDURTHI,SGWE_TOTAL,74.46136167767882,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Kakinada,PITHAPURAM,SGWE_TOTAL,27.894269706551285,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,BAPULAPAD,SGWE_TOTAL,73.97569226913922,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Nandyal,VELGODE,SGWE_TOTAL,1.7635654387890967,CAU_NC,Hilly Area
ANDHRA PRADESH,Sri Sathya Sai,NAMBULIPULIKUNTA,SGWE_TOTAL,96.37791192918782,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ALLUR,SGWE_TOTAL,2.809573361082206,CAU_TOTAL,safe
ANDHRA PRADESH,Bapatla,BAPATLA,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Sri Sathya Sai,SOMANDEPALLE,SGWE_TOTAL,135.22762369510164,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Y.S.R Kadapa,LINGALA,SGWE_TOTAL,76.09306056959488,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Tirupati,CHITTAMUR,SGWE_TOTAL,11.768239770375809,CAU_TOTAL,safe
ANDHRA PRADESH,Annamayya,GALIVEEDU,SGWE_TOTAL,0.7398439601829432,CAU_TOTAL,safe
ANDHRA PRADESH,Annamayya,PEDDAMANDYAM,SGWE_TOTAL,63.013753080531046,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,KONAKANAMITLA,SGWE_TOTAL,15.288394718554551,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,VELIGANDLA,SGWE_TOTAL,7.787347482825798,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KONDAPURAM (NELLORE),SGWE_TOTAL,27.0245304321051,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,PODLAKUR,SGWE_TOTAL,11.021367958286476,CAU_TOTAL,safe
ANDHRA PRADESH,Ananthapuramu,URAVAKONDA,SGWE_TOTAL,13.331163017823716,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,DAKKILI,SGWE_TOTAL,24.277306279062206,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,UNGUTURU,SGWE_TOTAL,11.564652940942217,CAU_TOTAL,safe
ANDHRA PRADESH,West Godavari,UNDI,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,West Godavari,PALACOLE,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,East Godavari,UNDRAJAVARAM,SGWE_TOTAL,18.29130149645263,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,CHALLAPALLE,SGWE_TOTAL,27.331378299120228,CAU_TOTAL,safe
ANDHRA PRADESH,Chittoor,GANGADHARA NELLORE,SGWE_TOTAL,81.28292531763248,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Konaseema,RAMACHANDRAPURAM,SGWE_TOTAL,4.94016527098361,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,GOPALAPURAM,SGWE_TOTAL,87.9876508560202,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Y.S.R Kadapa,RAJU PALEM,SGWE_TOTAL,38.07890222984563,CAU_TOTAL,safe
ANDHRA PRADESH,Bapatla,SANTHAMAGULURU,SGWE_TOTAL,34.45962429860941,CAU_TOTAL,safe
ANDHRA PRADESH,Guntur,PONNUR,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Prakasam,MADDIPADU,SGWE_TOTAL,22.897483118477595,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Sathya Sai,NALLAMADA,SGWE_TOTAL,48.3748803529069,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),SGWE_TOTAL,44.23241590214067,CAU_TOTAL,safe
ANDHRA PRADESH,NTR,VEERULLAPADU,SGWE_TOTAL,37.27909303101033,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,CHEEDIKADA,SGWE_TOTAL,11.776931070315207,CAU_TOTAL,safe
ANDHRA PRADESH,Visakhapatnam,BHEEMUNIPATNAM,SGWE_TOTAL,53.425446171560154,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,NELLORE URBAN,SGWE_TOTAL,6.54296875,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,CHILLAKUR,SGWE_TOTAL,31.967312348668287,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,PEDABAYALU,SGWE_TOTAL,2.1549372613202404,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,SGWE_TOTAL,63.40491075473407,CAU_TOTAL,safe
ANDHRA PRADESH,Palnadu,BOLLAPALLE,SGWE_TOTAL,73.11767145496361,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Prakasam,PONNALURU,SGWE_TOTAL,42.13528932355338,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,PONNALURU,SGWE_TOTAL,10.767729342875732,CAU_TOTAL,safe
ANDHRA PRADESH,NTR,G KONDURU,SGWE_TOTAL,39.51301959541541,CAU_TOTAL,safe
ANDHRA PRADESH,Bapatla,BHATTIPROLU,SGWE_TOTAL,80.52090573215787,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Annamayya,KODUR,SGWE_TOTAL,25.96319018404908,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,NAGALAPURAM,SGWE_TOTAL,61.78430404738401,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,SGWE_TOTAL,23.679163034001746,CAU_TOTAL,safe
ANDHRA PRADESH,Nandyal,VELGODE,SGWE_TOTAL,7.525003968883951,CAU_PQ,Hilly Area
ANDHRA PRADESH,Y.S.R Kadapa,MUDDANUR,SGWE_TOTAL,30.446610745862618,CAU_TOTAL,safe
ANDHRA PRADESH,Eluru,MUSUNURU,SGWE_TOTAL,51.134337534583466,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,VEMULA,SGWE_TOTAL,75.84759105699591,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ANUMASAMUDRAMPETA,SGWE_TOTAL,65.1922784617723,CAU_TOTAL,safe
ANDHRA PRADESH,Ananthapuramu,VIDAPANAKAL,SGWE_TOTAL,14.210008631591625,CAU_TOTAL,safe
ANDHRA PRADESH,Srikakulam,RANASTALAM,SGWE_TOTAL,222.0933102937546,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Palnadu,ACHAMPETA,SGWE_TOTAL,59.7257307831108,CAU_TOTAL,safe
ANDHRA PRADESH,West Godavari,TANUKU,SGWE_TOTAL,5.667841127482384,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,KANKIPADU,SGWE_TOTAL,68.65299648804803,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,PAMIDIMUKKALA,SGWE_TOTAL,60.59725158562367,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,RAJANAGARAM,SGWE_TOTAL,44.91155195874813,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,SIDHOUT,SGWE_TOTAL,37.31015378737224,CAU_TOTAL,over_exploited
ANDHRA PRADESH,Tirupati,DORAVARISATRAM,SGWE_TOTAL,1.894092044813412,CAU_TOTAL,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,DAGADARTHI,SGWE_TOTAL,4.822808419930722,CAU_TOTAL,safe
ANDHRA PRADESH,Palnadu,SAVALYAPURAM,SGWE_TOTAL,17.455207166853302,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,PICHATUR,SGWE_TOTAL,89.77946407398623,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Palnadu,CHILAKALURIPET,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDHRA PRADESH,Srikakulam,JALUMURU,SGWE_TOTAL,1.5259537210756724,CAU_TOTAL,safe
ANDHRA PRADESH,Konaseema,AINAVILLI,SGWE_TOTAL,7.337552322104844,CAU_TOTAL,safe
ANDHRA PRADESH,NTR,MYLAVARAM (KRISHNA),SGWE_TOTAL,47.403567759409725,CAU_TOTAL,safe
ANDHRA PRADESH,Prakasam,MARRIPUDI,SGWE_TOTAL,18.681704480624916,CAU_TOTAL,safe
ANDHRA PRADESH,East Godavari,KADIAM,SGWE_TOTAL,24.960416195430895,CAU_TOTAL,safe
ANDHRA PRADESH,Anakapalli,S RAYAVARAM,SGWE_TOTAL,22.05263157894737,CAU_TOTAL,semi_critical
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,SGWE_TOTAL,43.0307732092061,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,SGWE_TOTAL,29.61672473867596,CAU_TOTAL,safe
ANDHRA PRADESH,Vizianagaram,GAJAPATHINAGARAM,SGWE_TOTAL,28.272304785251006,CAU_TOTAL,safe
ANDHRA PRADESH,Y.S.R Kadapa,ATLUR,SGWE_TOTAL,14.447505356596265,CAU_TOTAL,safe
ANDHRA PRADESH,Krishna,UNGUTURU,SGWE_TOTAL,38.89572307252182,CAU_TOTAL,safe
ANDHRA PRADESH,Tirupati,VADAMALAPETA,SGWE_TOTAL,40.491452991452995,CAU_TOTAL,safe
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,SGWE_TOTAL,0,CAU_NC,Hilly Area
